-0.251759,0.0604852,1.024
-0.251787,0.0840707,1.02402
-0.251733,0.121733,1.02399
-0.251766,0.16216,1.02409
-0.251741,0.203714,1.02398
-0.251736,0.206298,1.04103
-0.251737,0.200068,1.08036
-0.251774,0.183438,1.11676
-0.251764,0.164699,1.14768
-0.251756,0.132582,1.17975
-0.251744,0.102566,1.19802
-0.251719,0.0706625,1.21411
-0.251786,0.0374919,1.21946
-0.251726,0.00690868,1.22367
-0.251798,-0.0305654,1.2177
-0.251759,-0.0622969,1.20936
-0.251751,-0.108334,1.18576
-0.251731,-0.136007,1.15838
-0.25176,-0.160813,1.12582
-0.251752,-0.179731,1.08873
-0.251738,-0.186617,1.0516
-0.251738,-0.188996,1.01142
-0.25175,-0.182406,0.969751
-0.251758,-0.165313,0.930985
-0.251724,-0.140845,0.894457
-0.251741,-0.107802,0.861885
-0.25174,-0.063012,0.838963
-0.251742,-0.0292572,0.830043
-0.251731,0.00790125,0.824211
-0.251771,0.0406737,0.829014
-0.251765,0.0735423,0.83517
-0.251724,0.108759,0.853093
-0.25173,0.139305,0.874901
-0.251748,0.171834,0.908458
-0.251736,0.191976,0.947941
-0.251785,0.203152,0.98704
-0.251755,0.20863,1.02162
-0.251746,0.208997,1.024
