-0.255948,0.0707086,1.02084
-0.255951,0.095184,1.02084
-0.255948,0.134384,1.02084
-0.255952,0.177009,1.02084
-0.255949,0.206313,1.02226
-0.255949,0.201381,1.05468
-0.255949,0.192921,1.09055
-0.255952,0.173762,1.12815
-0.255953,0.148098,1.15884
-0.25595,0.121334,1.18412
-0.25595,0.0840335,1.20315
-0.255949,0.0556092,1.2131
-0.255951,0.0175651,1.21912
-0.255951,-0.0110698,1.21802
-0.25595,-0.0522273,1.2115
-0.255952,-0.088944,1.19379
-0.255948,-0.123165,1.1703
-0.255945,-0.15503,1.13811
-0.255945,-0.172587,1.10403
-0.255944,-0.186058,1.0664
-0.255945,-0.192571,1.02537
-0.255944,-0.187718,0.985739
-0.255947,-0.176303,0.944922
-0.255946,-0.155694,0.904547
-0.255951,-0.12022,0.868409
-0.255955,-0.0825823,0.844632
-0.255949,-0.0474253,0.829412
-0.255949,-0.00435894,0.822593
-0.255951,0.0265516,0.823973
-0.255949,0.0640302,0.829904
-0.255952,0.0961865,0.844705
-0.255954,0.129338,0.864068
-0.255951,0.164189,0.898914
-0.255954,0.185174,0.935912
-0.255953,0.199355,0.974195
-0.255952,0.205654,1.01397
-0.255937,0.206737,1.02083
