-0.425926,0.000997506,0.894763
-0.408567,0.000840083,0.895262
-0.381952,0.000634886,0.895904
-0.353803,0.000398924,0.896641
-0.324261,0.0001933,0.89738
-0.300909,0.000405382,0.898333
-0.30003,0.0213539,0.919364
-0.300015,0.0655372,0.96355
-0.300013,0.0973945,0.995369
-0.3,0.0818241,1.01614
-0.300027,0.0382848,1.05972
-0.300004,0.00489898,1.09312
-0.30002,-0.0102641,1.08776
-0.300013,-0.0474462,1.05057
-0.300005,-0.0918618,1.00609
-0.299997,-0.0888629,0.986823
-0.299991,-0.0501327,0.948111
-0.300008,-0.00775418,0.905702
-0.300002,-1.26286e-05,0.898004
